"Name","Company","State","City","Salary","Location","Url"
"Lead Maintenance Engineer","Radisson Hotel Group","MN","Minneapolis","$45k-$74k","Minneapolis, MN","https://www.glassdoor.com/partner/jobListing.htm?pos=1123&ao=108534&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_9a5b1fc9&cb=1573025431147&jobListingId=3406122248"
"Software Engineer, Test Tools & Infrastructure , Loop Commerce","Synchrony","CA","Mountain View","$85k-$144k","Mountain View, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1124&ao=367236&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_ec46eb0c&cb=1573025431148&jobListingId=3394608542"
"Civil Engineer / Design CAD Technician","Sands Decker CPS, LLC.","OH","Columbus","","Columbus, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=1125&ao=766109&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_4daecc57&cb=1573025431149&jobListingId=3342468386"
"Senior Civil Engineer","Michael K. Nunley & Associates, Inc.","CA","Bakersfield","","Bakersfield, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1126&ao=770151&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_a8e132bc&cb=1573025431150&jobListingId=3347579128"
"Senior Electrical Engineer","DPS Group Global","MA","Framingham","$94k-$141k","Framingham, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1127&ao=710719&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_cef7cdda&cb=1573025431151&jobListingId=3269870896"
"Expert Software Engineer (Frontend)","Walmart eCommerce","CA","Sunnyvale","$105k-$165k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1128&ao=769403&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_036aba1f&cb=1573025431152&jobListingId=3365682225"
"Sales Engineer","Carmex Precision Tools LLC","IL","Chicago","","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1129&ao=767973&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_6f7f2e06&cb=1573025431153&jobListingId=3194455427"
"Quality Testing Engineer","TTI Floor Care North America Inc.","TN","Cookeville","$42k-$56k","Cookeville, TN","https://www.glassdoor.com/partner/jobListing.htm?pos=1130&ao=662839&s=58&guid=0000016e3f9f3743b5d730c294f885f8&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_88b0d805&cb=1573025431154&jobListingId=3374312222"
"Senior Full Stack Software Engineer","PayPal","CA","San Jose","$120k-$172k","San Jose, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1201&ao=581637&s=149&guid=0000016e3f9f442aa4f169b40d9b5f61&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_0c252572&cb=1573025434494&jobListingId=3379500495"
"Production Engineer 3","BOEING","OK","Oklahoma City","$72k-$103k","Oklahoma City, OK","https://www.glassdoor.com/partner/jobListing.htm?pos=1202&ao=743911&s=149&guid=0000016e3f9f442aa4f169b40d9b5f61&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_78318629&cb=1573025434495&jobListingId=3375572591"
"SENIOR SOFTWARE ENGINEER","Walmart eCommerce","CA","Carlsbad","","Carlsbad, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1201&ao=769403&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_068df409&cb=1573025434497&jobListingId=3157145084"
"Principal Machine Learning Engineer","Walmart eCommerce","CA","Sunnyvale","","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1202&ao=769403&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_4f2d9999&cb=1573025434497&jobListingId=3204136268"
"Field Sales Engineer","Mini-Circuits","","Remote","","Remote","https://www.glassdoor.com/partner/jobListing.htm?pos=1203&ao=741266&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_19ce6368&cb=1573025434498&jobListingId=3224839822"
"Software Production Services Engineer","Walmart eCommerce","CA","San Bruno","$74k-$103k","San Bruno, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1204&ao=769403&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_09394f2a&cb=1573025434499&jobListingId=3351101813"
"Pre Sales & Field Application Engineer","GlobalSign","NH","Portsmouth","$62k-$98k","Portsmouth, NH","https://www.glassdoor.com/partner/jobListing.htm?pos=1205&ao=735187&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_4ceffc75&cb=1573025434501&jobListingId=3399713663"
"Front End Engineer (React.js) for Disruptive Travel Ecommerce","Andiamo Partners","MA","Boston","","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1206&ao=737412&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_55ab8ff0&cb=1573025434502&jobListingId=3378715342"
"Senior Mac IT Engineer (East Bay)","Linde Group","CA","Emeryville","$75k-$121k","Emeryville, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1207&ao=734625&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_63d0b188&cb=1573025434503&jobListingId=3070674562"
"Sr. ASIC Design Engineer","VeriSilicon","CA","Alviso","","Alviso, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1208&ao=755481&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_db1c8add&cb=1573025434504&jobListingId=3327843869"
"Senior Software Engineer/Team Lead","Brightfield Group","IL","Chicago","$125-$175","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1209&ao=796542&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_9284fa8e&cb=1573025434505&jobListingId=3389527162"
"C++ Software Engineer","Leclanché","IN","Anderson","","Anderson, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1210&ao=685457&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_a9db83c3&cb=1573025434506&jobListingId=3132852691"
"Senior Power Systems Engineer","Recruit Up, LLC","PA","Pittsburgh","","Pittsburgh, PA","https://www.glassdoor.com/partner/jobListing.htm?pos=1211&ao=783021&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_e711a94c&cb=1573025434507&jobListingId=3364787785"
"Systems Network Engineer/IT Specialist","STEINBAUER Engineering & Performance","MI","Dowagiac","","Dowagiac, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=1212&ao=773343&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_3e431c05&cb=1573025434508&jobListingId=3363210132"
"Junior Field Applications Engineer","Pulse Electronics","NY","North East Junction","","North East Junction, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1213&ao=794300&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_e637d013&cb=1573025434509&jobListingId=3025254568"
"Senior Structural Engineer","R&M Consultants","AK","Anchorage","$105k-$150k","Anchorage, AK","https://www.glassdoor.com/partner/jobListing.htm?pos=1214&ao=668339&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_394febc8&cb=1573025434510&jobListingId=3132109042"
"Project Engineer / Assistant Project Manager","JS Sullivan Development","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1215&ao=763200&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_ea75f7c9&cb=1573025434511&jobListingId=3390500735"
"Software Engineer 3","Walmart eCommerce","CA","Sunnyvale","$108k-$166k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1216&ao=769403&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f5250c81&cb=1573025434512&jobListingId=3377760054"
"Roadway Design Project Engineer","John Davenport Engineering","NC","Raleigh","","Raleigh, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=1217&ao=796197&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_463b00bd&cb=1573025434513&jobListingId=3388755479"
"Maintenance Technician","Evergreen Cooperative","OH","Cleveland","$18-$21","Cleveland, OH","https://www.glassdoor.com/partner/jobListing.htm?pos=1218&ao=683918&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_8ca4909b&cb=1573025434514&jobListingId=3242466083"
"Applications Engineer - BioProcesses","Saint-Gobain Performance Plastics","MD","Gaithersburg","$61k-$93k","Gaithersburg, MD","https://www.glassdoor.com/partner/jobListing.htm?pos=1219&ao=486031&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_ac2aa3cc&cb=1573025434515&jobListingId=3372756760"
"Design/Applications Engineer","SilMan Industries","KY","Bardstown","","Bardstown, KY","https://www.glassdoor.com/partner/jobListing.htm?pos=1220&ao=671138&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_9ae71260&cb=1573025434516&jobListingId=3130215121"
"Senior Systems Engineer (Smart & Connected)","Sensata Technologies","MA","Attleboro","$59k-$114k","Attleboro, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1221&ao=314699&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_43eb7118&cb=1573025434517&jobListingId=3391149434"
"Senior React Front End Engineer","Swoop","CA","San Francisco","","San Francisco, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1222&ao=749619&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_c83ab7f5&cb=1573025434518&jobListingId=3373682537"
"Senior Software Engineer","Cogo Labs","MA","Cambridge","$95k-$115k","Cambridge, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1223&ao=735883&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_bec02064&cb=1573025434519&jobListingId=3100470103"
"Civil Engineer","Gerlitz Engineering Consultants","OR","Grants Pass","","Grants Pass, OR","https://www.glassdoor.com/partner/jobListing.htm?pos=1224&ao=790291&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_d6df35ca&cb=1573025434520&jobListingId=3377991881"
"Software Engineer","ALK Technologies","NJ","Princeton","$61k-$106k","Princeton, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=1225&ao=672568&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_3f92828c&cb=1573025434521&jobListingId=3334030998"
"Co-Op Software Engineer - Perception (Spring/Summer)","Torc Robotics","VA","Blacksburg","$41k-$73k","Blacksburg, VA","https://www.glassdoor.com/partner/jobListing.htm?pos=1226&ao=681681&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_17445c7c&cb=1573025434522&jobListingId=3204941171"
"Software Engineer - C# .Net","Sila Solutions Group","CT","Shelton","$57k-$99k","Shelton, CT","https://www.glassdoor.com/partner/jobListing.htm?pos=1227&ao=721714&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_df23b110&cb=1573025434523&jobListingId=3336463058"
"Site Reliability Engineer","Build.com","CA","Chico","","Chico, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1228&ao=730018&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_b86ca164&cb=1573025434525&jobListingId=3326954710"
"Product Support Engineer","root9B, LLC","","United States","","United States","https://www.glassdoor.com/partner/jobListing.htm?pos=1229&ao=684105&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d041626a&cb=1573025434525&jobListingId=3132621892"
"devOPs, Site Reliability Engineer","divvyDOSE","IL","Chicago","$70k-$109k","Chicago, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1230&ao=796830&s=58&guid=0000016e3f9f442ab8666773acf329b9&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_9d009a5e&cb=1573025434526&jobListingId=3389523938"
"Developer Technology Engineer - Compute Performance","NVIDIA","NC","Durham","$87k-$126k","Durham, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=1301&ao=702326&s=149&guid=0000016e3f9f513c923f89050c0971ae&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_fa265226&cb=1573025437836&jobListingId=2761629499"
"Quality Engineer II","Jabil","NY","Elmira","$44k-$74k","Elmira, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1302&ao=772931&s=149&guid=0000016e3f9f513c923f89050c0971ae&src=GD_JOB_AD&t=SRFJ&extid=4&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_cf08b4cd&cb=1573025437837&jobListingId=3402178533"
"Flight Controls Software Engineer","My Job Tank","CA","Santa Clara","$180k-$200k","Santa Clara, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1301&ao=495863&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_2053769f&cb=1573025437838&jobListingId=3150008378"
"Application Engineer, Manufacturing Solutions - Greater Boston","Computer Aided Technology","MA","Lowell","$48k-$74k","Lowell, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1302&ao=671215&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d3d700d2&cb=1573025437839&jobListingId=3394425149"
"Sr Principal Engineer - Global Plastics Technology","Vyaire Medical","CA","Irvine","","Irvine, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1303&ao=482964&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_9756e9ce&cb=1573025437840&jobListingId=3321890244"
"Sr. React JavaScript Engineer","Momentum (IN)","IN","Fishers","$80k-$130k","Fishers, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1304&ao=747861&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_e8a55436&cb=1573025437841&jobListingId=3394933651"
"AV Sales Engineer - New England","Carousel Industries","MA","Boston","$62k-$92k","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1305&ao=671052&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_246b63c6&cb=1573025437842&jobListingId=3356427108"
"Manager, Facilities Engineer","Patelco Credit Union","CA","Pleasanton","$48k-$97k","Pleasanton, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1306&ao=722671&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_5cfcd2ef&cb=1573025437843&jobListingId=3269802893"
"Senior Full-Stack Engineer, Targeting","VideoAmp","CA","Los Angeles","","Los Angeles, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1307&ao=791535&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_66a231f1&cb=1573025437844&jobListingId=3379396379"
"Virtual Construction Engineer","Pepper Construction","IN","Indianapolis","$61k-$86k","Indianapolis, IN","https://www.glassdoor.com/partner/jobListing.htm?pos=1308&ao=732255&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_089dc417&cb=1573025437845&jobListingId=3330066997"
"Agile Full Stack Software Engineer","Intelligent Medical Objects","IL","Rosemont","$62k-$108k","Rosemont, IL","https://www.glassdoor.com/partner/jobListing.htm?pos=1309&ao=686803&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_2a7ad482&cb=1573025437846&jobListingId=3100727125"
"Principal Software Engineer Tax Knowledge Engine Platform (C++/Java)","Intuit","CA","San Diego","$140k-$202k","San Diego, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1310&ao=701774&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_4e5b5f5e&cb=1573025437847&jobListingId=3393325794"
"QA Automation Engineer","Merchant e-Solutions","GA","Atlanta","$85k-$119k","Atlanta, GA","https://www.glassdoor.com/partner/jobListing.htm?pos=1311&ao=658450&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_4ab856e2&cb=1573025437848&jobListingId=3379340017"
"Senior Network Engineer","Omnicom Group","NJ","Jersey City","","Jersey City, NJ","https://www.glassdoor.com/partner/jobListing.htm?pos=1312&ao=797987&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_60d4395f&cb=1573025437849&jobListingId=3391362957"
"Staff Software Engineer, Application","Walmart eCommerce","CA","Sunnyvale","$105k-$143k","Sunnyvale, CA","https://www.glassdoor.com/partner/jobListing.htm?pos=1313&ao=769403&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d7162fb3&cb=1573025437850&jobListingId=3322565424"
"Sr. Composite Design Engineer","TPI Composites","RI","Warren","$80k-$104k","Warren, RI","https://www.glassdoor.com/partner/jobListing.htm?pos=1314&ao=687158&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_01f9b119&cb=1573025437851&jobListingId=3382942386"
"IT Software Engineer","Denny's","SC","Spartanburg","$61k-$113k","Spartanburg, SC","https://www.glassdoor.com/partner/jobListing.htm?pos=1315&ao=373693&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_12bfe7f2&cb=1573025437852&jobListingId=3376174546"
"Principal Software Engineer - Search Team","Kyruus","MA","Boston","$134k-$221k","Boston, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1316&ao=682649&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_cbcfe832&cb=1573025437854&jobListingId=3237222770"
"Software Development Engineer - Marketing Technologies Platform","GoDaddy","AZ","Tempe","$99k-$130k","Tempe, AZ","https://www.glassdoor.com/partner/jobListing.htm?pos=1317&ao=116611&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_838d2f22&cb=1573025437855&jobListingId=3405349893"
"Senior Aircraft Loads Engineer","Aurora Flight Sciences","VA","Manassas","","Manassas, VA","https://www.glassdoor.com/partner/jobListing.htm?pos=1318&ao=737147&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_e5d363ba&cb=1573025437856&jobListingId=3330424397"
"Software Engineer, Senior - C++ (CoreDev)","HC Technologies","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1319&ao=772732&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d5713c42&cb=1573025437857&jobListingId=3351600529"
"Senior UI Engineer","Global Industrial MRO Procurement & Services","NY","New York","","New York, NY","https://www.glassdoor.com/partner/jobListing.htm?pos=1320&ao=786805&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_65ccdf15&cb=1573025437857&jobListingId=3371011028"
"Software Engineer, Sr II","Synopsys","MA","Burlington","$94k-$156k","Burlington, MA","https://www.glassdoor.com/partner/jobListing.htm?pos=1321&ao=182503&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_5276ca0e&cb=1573025437858&jobListingId=3365065385"
"IdAM Directory Services Engineer - Remote","Skybridge Resources","FL","Tampa","","Tampa, FL","https://www.glassdoor.com/partner/jobListing.htm?pos=1322&ao=739258&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_df0d25c9&cb=1573025437859&jobListingId=3407037780"
"Cloud Operations Engineer - ( Tier 1 - Night/ Grave Shift)","2nd Watch, Inc.","NC","Durham","$36k-$56k","Durham, NC","https://www.glassdoor.com/partner/jobListing.htm?pos=1323&ao=738977&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_e6c00385&cb=1573025437860&jobListingId=3341617632"
"Electrical Design Engineer (G)","General Dynamics Land Systems","MI","Sterling Heights","$60k-$81k","Sterling Heights, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=1324&ao=495984&s=58&guid=0000016e3f9f513ca33ddef4c84fae99&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_3dbff830&cb=1573025437861&jobListingId=3330866171"
